Date,ADS Change,EPU Change,% FTSE100 Change,Previous Day % FTSE100 Change,% MSCI Change,Vix Close,Change in SWAV
2022-11-02,-0.017647,192.9,-0.58,1.29,-1.83,25.86,0.002869151718045
2022-11-03,-0.0172549999999999,124.27000000000004,0.62,-0.58,-1.28,25.3,0.0055140505536932
2022-11-04,-0.0168679999999999,-274.00000000000006,2.03,0.62,1.59,24.55,-0.0287360403389948
2022-11-09,-0.0147939999999999,119.07,-0.14,0.08,-1.77,26.09,0.0082221071178029
2022-11-10,-0.0143659999999999,-123.51999999999998,1.08,-0.14,5.05,23.53,0.0055884169962912
2022-11-11,-0.013942,-15.870000000000005,-0.78,1.08,1.42,22.52,0.0122969842824315
2022-11-16,-0.010981,171.02,-0.25,-0.21,-0.77,24.11,0.0078215931225811
2022-11-17,-0.0102789999999999,154.46000000000004,-0.06,-0.25,-0.57,23.93,0.0010508789573535
2022-11-18,-0.009582,7.5,0.53,-0.06,0.63,23.12,0.0169015598743007
2022-11-23,-0.00895,17.160000000000025,0.17,1.03,0.82,20.35,0.0078376154036012
2022-11-24,-0.0092069999999999,-46.390000000000015,0.02,0.17,0.32,20.35,0.0085733219362973
2022-11-25,-0.009469,8.039999999999992,0.27,0.02,-0.09,20.5,0.0129019015850458
2022-11-30,-0.009411,-67.82999999999998,0.81,0.51,2.16,20.58,0.0130940608605102
2022-12-01,-0.0092209999999999,7.9199999999999875,-0.19,0.81,0.74,19.84,0.0431196228833539
2022-12-02,-0.007108,270.26,-0.03,-0.19,-0.29,19.06,-0.0159717299242815
2022-12-07,0.003429,-19.329999999999984,-0.43,-0.61,-0.29,22.68,0.0050349816613477
2022-12-08,0.005538,56.04999999999998,-0.23,-0.43,0.6,22.29,0.0085138471781738
2022-12-09,0.0076469999999999,-106.38,0.06,-0.23,-0.28,22.83,-0.0043987524202946
2022-12-14,0.018156,424.16,-0.09,0.76,-0.37,21.14,0.0016038829432482
2022-12-15,0.020262,-405.19000000000005,-0.93,-0.09,-2.53,22.83,0.005760963172448
2022-12-16,0.0223749999999999,157.28,-1.27,-0.93,-1.17,22.62,0.0168468595847104
2022-12-21,0.032616,15.120000000000005,1.72,0.13,1.31,20.07,-0.0001420905767908
2022-12-22,0.034636,46.13,-0.37,1.72,-1.21,21.97,0.0100311993668503
2022-12-23,0.0366679999999999,-76.74,0.05,-0.37,0.38,20.87,0.0124538988337594
2022-12-30,0.051482,-207.92,-0.81,0.21,-0.36,21.67,0.0005865402300886
2023-01-05,0.0445923,121.94,0.64,0.41,-1.13,22.46,-0.0028222716085836
2023-01-06,0.0418109999999999,-244.2,0.87,0.64,2.12,21.13,0.0073906782864553
2023-01-11,0.027154,133.91,0.4,-0.39,1.11,21.09,-0.0025186954761032
2023-01-12,0.024129,44.94999999999999,0.89,0.4,0.72,18.83,-0.0039541628625999
2023-01-13,0.0211139999999999,-307.23,0.64,0.89,0.57,18.35,0.0188805435922637
2023-01-18,0.00656,-2.1299999999999955,-0.26,-0.12,-0.84,20.34,-0.0020345198734001
2023-01-19,0.0037179999999999,-43.27000000000004,-1.07,-0.26,-1.04,20.52,0.0032462509225333
2023-01-20,0.000877,151.82,0.3,-1.07,1.49,19.85,0.020640932601223
2023-01-25,-0.0136259999999999,-76.92,-0.16,-0.35,0.03,19.08,0.0028661055965927
2023-01-26,-0.016576,141.24,0.21,-0.16,0.76,18.73,0.0092590064638302
2023-01-27,-0.0195319999999999,-116.19,0.05,0.21,0.3,18.51,0.0166535790967847
2023-02-01,-0.0320979999999999,-88.16,-0.14,-0.17,0.9,17.87,0.0014411880107285
2023-02-02,-0.030737,-29.52000000000001,0.76,-0.14,1.35,18.73,0.0072420764737848
2023-02-03,-0.0293869999999999,144.74,1.04,0.76,-0.95,18.33,0.0022577056542985
2023-02-08,-0.0244238,240.47,0.26,0.36,-0.66,19.63,0.0049625545382092
2023-02-09,-0.023677382,-200.73,0.33,0.26,-0.41,20.71,0.0024047470631278
2023-02-10,-0.022940018,-89.97999999999999,-0.36,0.33,-0.24,20.53,0.0076751983150502
2023-02-15,-0.020095,20.359999999999985,0.55,0.08,0.1,18.23,0.0096955685090713
2023-02-16,-0.0196449999999999,45.81,0.18,0.55,-0.88,20.17,0.0019048508316397
2023-02-17,-0.0192029999999999,-117.12,-0.1,0.18,-0.39,20.02,0.0071556116487154
2023-02-22,-0.017823,240.53,-0.59,-0.46,-0.35,22.29,-0.0030603026705378
2023-02-23,-0.017664,-92.19,-0.29,-0.59,0.24,21.14,0.0022800496243179
2023-02-24,-0.017513,-124.98999999999998,-0.37,-0.29,-1.11,21.67,0.0054682331981381
2023-03-01,-0.013423,170.56,0.49,-0.74,-0.29,20.58,0.002406862770076
2023-03-02,-0.0117369999999999,-163.59999999999997,0.37,0.49,0.48,19.59,-0.0023559868991754
2023-03-03,-0.010054,-107.91000000000004,0.04,0.37,1.41,18.49,0.0146527844605094
2023-03-08,-0.005002,-70.25999999999999,0.13,-0.13,0.02,19.11,-0.0008952248500967
2023-03-09,-0.0044399999999999,-133.42000000000002,-0.63,0.13,-1.25,22.61,0.0001914081698649
2023-03-10,-0.0038799999999999,9.830000000000013,-1.67,-0.63,-1.25,24.8,0.0091093699458016
2023-03-15,0.0006249999999999,-27.769999999999985,-3.83,1.17,-1.34,26.14,-0.0047166435103119
2023-03-16,0.001756,50.99000000000001,0.89,-3.83,1.5,22.99,0.0057704898075779
2023-03-17,0.0028849999999999,-184.45,-1.01,0.89,-0.81,25.51,0.0044991747071341
2023-03-22,0.008195,45.88999999999999,0.41,1.79,-0.95,22.26,0.0035520720011781
2023-03-23,0.009216,215.62,-0.89,0.41,0.4,22.61,0.0006028725396506
2023-03-24,0.010241,-210.08,-1.26,-0.89,-0.16,21.74,-0.0103247198103517
2023-03-29,0.012783,-485.23,1.07,0.17,1.28,19.12,0.0047851700927933
2023-03-30,0.0129549999999999,111.18,0.74,1.07,0.74,19.02,0.0027383316766048
2023-03-31,0.0131299999999999,15.379999999999995,0.15,0.74,1.15,18.7,0.017017830976691
2023-04-05,0.011416,-150.19,0.37,-0.5,-0.46,19.08,-0.0088320880951863
2023-04-06,0.0111749999999999,78.52000000000001,1.03,0.37,0.22,18.4,0.0129168498249393
2023-04-13,0.009659,-162.92999999999998,0.24,0.5,1.21,17.8,0.0018510690822846
2023-04-14,0.0094619999999999,-41.21,0.36,0.24,-0.12,17.07,0.0028809332782815
2023-04-19,0.006019,28.549999999999983,-0.13,0.38,-0.09,16.46,-0.0020996166364852
2023-04-20,0.0050029999999999,-88.97,0.05,-0.13,-0.38,17.17,0.006817647839775
2023-04-21,0.0039881999999999,-18.86,0.15,0.05,0.02,16.77,-0.006639920511877
2023-04-26,0.0015755,-915.91,-0.49,-0.27,-0.35,18.84,0.0016346880040334
2023-04-27,0.001447,-43.14999999999999,-0.27,-0.49,1.3,17.03,-0.0015968694579008
2023-04-28,0.0013192999999999,70.34000000000002,0.5,-0.27,0.72,15.78,0.0159182005724645
2023-05-04,5.8700000000008745e-05,46.24000000000001,-1.1,0.2,-0.61,20.09,0.0047738975144697
2023-05-05,-0.0003260999999999,-130.70000000000002,0.98,-1.1,1.54,17.19,-0.0064711997520809
2023-05-11,-0.0045691999999999,-38.98,-0.14,-0.29,-0.27,16.93,0.0042490199547792
2023-05-12,-0.0054407999999999,-31.040000000000006,0.31,-0.14,-0.2,17.03,0.0068170391768993
2023-05-17,-0.0095859999999999,-42.80000000000001,-0.36,-0.34,0.66,16.87,0.0038282798353077
2023-05-18,-0.010392,26.97999999999999,0.25,-0.36,0.68,16.05,-0.0002553582837131
2023-05-19,-0.0112009999999999,25.879999999999995,0.19,0.25,0.09,16.81,-0.0067896781319697
2023-05-24,-0.015074,547.14,-1.75,-0.1,-1.0,20.03,0.003874958410879
2023-05-25,-0.0158329999999999,-415.66,-0.74,-1.75,0.29,19.14,0.0160555692508851
2023-05-26,-0.0165979999999999,3.1399999999999864,0.74,-0.74,1.11,17.95,-0.0010516288296661
2023-06-01,-0.01778,28.98999999999998,0.59,-1.01,1.11,15.65,0.0022424352559106
2023-06-02,-0.014934,77.46000000000004,1.56,0.59,1.47,14.6,0.0251670005317197
2023-06-07,-0.00326,49.25,-0.05,0.37,-0.4,13.94,0.0001933423701915
2023-06-08,-0.0012649999999999,140.49,-0.32,-0.05,0.54,13.65,0.0103852472899558
2023-06-09,0.0007299999999999,-29.01000000000002,-0.49,-0.32,0.12,13.83,0.0312875380281509
2023-06-14,0.010216,125.24,0.1,0.32,0.34,13.88,0.0002393308355292
2023-06-15,0.0120549999999999,22.329999999999984,0.34,0.1,0.91,14.5,0.0018763360334401
2023-06-16,0.013897,-41.98999999999998,0.19,0.34,-0.14,13.54,0.0144048595113246
2023-06-21,0.0200249999999999,30.549999999999983,-0.13,-0.25,-0.4,13.2,0.0074820558476651
2023-06-22,0.020848,91.51000000000002,-0.76,-0.13,0.09,12.91,-0.0021499415074988
2023-06-23,0.021679,-165.65,-0.54,-0.76,-0.96,13.44,0.0127214512914732
2023-06-28,0.0303827,-245.92,0.52,0.11,0.13,13.43,-7.392783041693107e-05
2023-06-29,0.0327437999999999,-15.75,-0.38,0.52,0.31,13.54,0.013674120782595
2023-06-30,0.0351172,53.49000000000001,0.8,-0.38,1.12,13.59,-0.0090789536832481
2023-07-05,0.0282529999999999,-91.39,-1.03,-0.1,-0.37,14.18,0.0018815044480281
2023-07-06,0.025687,154.87,-2.17,-1.03,-1.22,15.44,-0.0013447005152611
2023-07-07,0.0231329999999999,-36.63999999999999,-0.32,-2.17,-0.01,14.83,-0.0138038187748121
2023-07-12,0.0124779999999999,-40.3,1.83,0.12,1.15,13.54,0.0084907791907379
2023-07-13,0.010631,186.35,0.32,1.83,1.09,13.61,-0.0029334318940842
2023-07-14,0.0087889999999999,-140.24,-0.08,0.32,-0.06,13.34,0.008101185829116
2023-07-19,-0.000242,-143.64,1.8,0.64,0.18,13.76,0.0038718198729406
2023-07-20,-0.002027,168.98,0.76,1.8,-0.6,13.99,0.0027129881455556
2023-07-21,-0.0038119999999999,-117.91,0.23,0.76,-0.03,13.6,0.0140005715972433
2023-07-26,-0.0115819999999999,117.26999999999998,-0.19,0.17,-0.02,13.19,-0.0054210272303011
2023-07-27,-0.012989,-108.51,0.21,-0.19,-0.34,14.41,-0.0032908066455664
2023-07-28,-0.0143999999999999,-6.739999999999981,0.02,0.21,0.77,13.33,-0.0274694810989388
2023-08-02,-0.01746,127.08,-1.36,-0.43,-1.58,16.09,-0.0048207658250526
2023-08-03,-0.015621,-59.04000000000002,-0.43,-1.36,-0.35,15.92,0.0066786101618605
2023-08-04,-0.0137889999999999,-19.419999999999987,0.47,-0.43,-0.12,17.1,0.0125031809840642
2023-08-09,-0.0084216,-96.07,0.8,-0.36,-0.39,15.96,0.0042646742293064
2023-08-10,-0.0078557999999999,145.57,0.41,0.8,0.29,15.85,0.0001965428272622
2023-08-11,-0.0072928,-167.75,-1.24,0.41,-0.4,14.84,0.016994714408681
2023-08-16,-0.0041623999999999,-76.78000000000003,-0.44,-1.57,-0.77,16.78,0.002725581974829
2023-08-17,-0.003495,188.57,-0.63,-0.44,-0.81,17.89,0.0035674492803529
2023-08-18,-0.0028290499999999,-303.66,-0.65,-0.63,-0.15,17.3,-0.0001811164785955
2023-08-23,0.00046173,-40.900000000000006,0.68,0.18,0.98,15.98,0.0018731616459446
2023-08-24,0.00111566,208.87,0.18,0.68,-1.07,17.2,0.0038507630379757
2023-08-25,0.0017700099999999,-223.95,0.07,0.18,0.2,15.68,0.0085337234232514
2023-08-31,0.0058759999999999,169.41000000000005,-0.46,0.12,-0.18,13.57,0.0003630736813952
2023-09-01,0.0065798,-192.28000000000003,0.34,-0.46,0.12,13.09,0.0088679265891823
2023-09-06,0.0015531,244.97,-0.16,-0.2,-0.59,14.45,-0.002462621707252
2023-09-07,0.0006389,-182.58,0.21,-0.16,-0.29,14.4,0.0007812517654828
2023-09-08,-0.0002749,-41.88000000000001,0.49,0.21,0.06,13.84,-0.0022242411296229
2023-09-13,-0.0070137,29.11,-0.02,0.41,0.03,13.48,0.0051023686766251
2023-09-14,-0.0086551999999999,107.78,1.95,-0.02,0.87,12.82,-0.0024223468632518
2023-09-15,-0.0102998999999999,-34.89999999999998,0.5,1.95,-0.73,13.79,0.0188811763288442
2023-09-20,-0.0159979,-59.09,0.93,0.09,-0.5,15.14,0.0028701962854972
2023-09-21,-0.0168086,-32.06999999999999,-0.69,0.93,-1.71,17.54,0.004413086866325
2023-09-22,-0.0176256999999999,61.73999999999998,0.07,-0.69,-0.22,17.2,0.0077750117162306
2023-09-27,-0.021856,214.2,-0.43,0.02,-0.14,18.22,-0.0010733276324623
2023-09-28,-0.022731,-206.28,0.11,-0.43,0.53,17.34,-1.128228527735864e-05
2023-09-29,-0.0236149999999999,39.170000000000016,0.08,0.11,-0.09,17.52,0.0153848247738042
2023-10-04,-0.0209369999999999,4.359999999999985,-0.77,-0.54,0.4,18.58,-0.0025787785834542
2023-10-05,-0.019463,-43.29999999999998,0.53,-0.77,0.2,18.49,0.0005687326877956
2023-10-06,-0.017996,76.21000000000001,0.58,0.53,1.02,17.45,-0.0498578424320808
2023-10-11,-0.0113479999999999,-444.22,-0.11,1.82,0.4,16.09,0.0021073659986975
2023-10-12,-0.010113,-193.53,0.32,-0.11,-0.53,16.69,0.0076277031815532
2023-10-13,-0.008882,12.78,-0.59,0.32,-0.76,19.32,0.0194465469744071
2023-10-18,-0.000122,74.88000000000001,-1.14,0.58,-1.27,19.22,0.0023581575513204
2023-10-19,0.001979,-50.20000000000002,-1.17,-1.14,-0.96,21.4,0.0064163353032974
2023-10-20,0.00408,67.42000000000002,-1.3,-1.17,-1.18,21.71,0.0103064711568722
2023-10-25,0.013611,214.99,0.33,0.2,-1.07,20.19,-0.000936838069487
2023-10-26,0.0153939999999999,296.88000000000005,-0.81,0.33,-1.12,20.68,0.0021814612251369
2023-10-27,0.017183,-521.83,-0.86,-0.81,-0.33,21.27,-0.0137481527299488
2023-11-01,0.0259,-168.67000000000002,0.28,-0.08,1.04,16.87,-0.0400723869124769
2023-11-02,0.0248329999999999,21.710000000000008,1.42,0.28,1.97,15.66,-0.0026313647432711
2023-11-03,0.0237769999999999,-65.48,-0.39,1.42,1.1,14.91,0.0210912893452728
2023-11-08,0.020291,194.12,-0.11,-0.1,0.04,14.45,0.0054238749724718
2023-11-09,0.0198399999999999,-168.09000000000003,0.73,-0.11,-0.33,15.29,0.0028557361343014
2023-11-10,0.0193969999999999,70.04,-1.28,0.73,0.76,14.17,0.021057024450339
2023-11-15,0.0137449,-7.790000000000006,0.62,0.2,0.4,14.18,0.004018452471543
2023-11-16,0.0121602499999999,66.58999999999999,-1.01,0.62,-0.07,14.32,0.0044181937034016
2023-11-17,0.01058038,-38.329999999999984,1.26,-1.01,0.41,13.8,0.0122482951831485
2023-11-22,0.0047133,50.44,-0.17,-0.19,0.16,12.85,0.0076509113482133
2023-11-23,0.0038112,79.03,0.19,-0.17,0.13,12.85,0.0019639731423189
2023-11-24,0.0029103999999999,-176.64,0.06,0.19,0.21,12.46,0.0111506122518726
2023-11-29,-0.001177,-157.2,-0.43,-0.07,0.05,12.98,-0.0023652350610163
2023-11-30,-0.0019406,251.63,0.41,-0.43,0.32,12.92,0.0035845206441502
2023-12-01,-0.0027048999999999,-40.410000000000025,1.01,0.41,0.56,12.63,0.0428494707831703
2023-12-06,-0.0078418,-30.680000000000007,0.34,-0.31,-0.07,12.97,0.0068980807059658
2023-12-07,-0.00912719,-79.52000000000001,-0.02,0.34,0.55,13.06,0.0008456086935412
2023-12-08,-0.01041608,180.43,0.54,-0.02,0.32,12.35,0.0001228800511854
2023-12-13,-0.0152522,-131.45,0.08,-0.03,1.1,12.19,0.0083139245955787
2023-12-14,-0.0160121999999999,-136.06,1.33,0.08,0.9,12.48,0.0020669401795101
2023-12-15,-0.0167787,-37.78999999999999,-0.95,1.33,-0.09,12.28,0.0126849245979278
2023-12-20,-0.020211,-275.11000000000007,1.02,0.31,-1.0,13.67,0.0043243316112518
2023-12-21,-0.020854,-219.17,-0.27,1.02,0.75,13.65,0.0101591430591251
2023-12-22,-0.0215049999999999,-14.069999999999991,0.04,-0.27,0.23,13.03,0.0096739707694433
2023-12-29,-0.031074,-110.32,0.14,-0.03,-0.28,12.45,0.0036342424610432
